Transaction_ID,Settlement_Amount,Settlement_Date,Settlement_Status
TXN100651,167.63,2025-04-26,Settled
TXN100652,2586.72,2025-01-30,Failed
TXN100653,1916.4,2025-06-05,Settled
TXN100654,1343.84,2025-04-01,Settled
TXN100655,3191.31,2025-04-29,Settled
TXN100656,1853.13,2025-05-04,Settled
TXN100657,2041.14,2025-04-15,Settled
TXN100658,164.08,2025-05-17,Settled
TXN100659,2965.9,2025-06-09,Settled
TXN100660,616.29,2025-06-19,Settled
TXN100661,1108.33,2025-06-11,Settled
TXN100662,3599.73,2025-01-18,Settled
TXN100663,1600.55,2025-02-09,Settled
TXN100664,857.89,2025-02-27,Failed
TXN100665,2908.25,2025-02-17,Settled
TXN100666,1113.78,2025-05-24,Failed
TXN100667,1391.34,2025-03-11,Settled
TXN100668,3125.63,2025-03-16,Settled
TXN100669,3712.32,2025-04-13,Settled
TXN100670,3711.32,2025-05-11,Settled
TXN100671,2437.1,2025-03-05,Settled
TXN100672,2298.77,2025-06-22,Settled
TXN100673,3948.84,2025-05-07,Settled
TXN100674,1005.52,2025-04-29,Settled
TXN100675,803.4,2025-02-25,Settled
TXN100677,2077.06,2025-03-07,Settled
TXN100678,3564.49,2025-01-07,Settled
TXN100679,1320.17,2025-04-18,Settled
TXN100680,1658.12,2025-02-15,Settled
TXN100681,4488.55,2025-03-02,Settled
TXN100682,2137.2,2025-05-16,Settled
TXN100683,2975.22,2025-03-06,Settled
TXN100684,578.08,2025-05-08,Settled
TXN100685,935.2,2025-04-12,Settled
TXN100686,227.64,2025-05-07,Settled
TXN100687,2150.64,2025-03-02,Settled
TXN100688,4945.15,2025-01-05,Failed
TXN100689,4375.67,2025-01-31,Settled
TXN100690,3182.9,2025-03-02,Settled
TXN100691,4312.43,2025-06-25,Settled
TXN100692,2991.14,2025-01-11,In Progress
TXN100693,1875.41,2025-01-11,Settled
TXN100694,883.9499999999999,2025-04-11,In Progress
TXN100695,3282.59,2025-01-08,Settled
TXN100696,1005.6,2025-01-06,Settled
TXN100697,2116.27,2025-02-01,Settled
TXN100698,4137.72,2025-02-26,Settled
TXN100699,689.69,2025-01-29,Settled
TXN100700,688.66,2025-04-18,Settled
TXN100701,1160.79,2025-04-03,Settled
TXN100702,2781.99,2025-04-14,Settled
TXN100703,1296.03,2025-03-05,Settled
TXN100704,2540.83,2025-01-19,Settled
TXN100705,1544.81,2025-04-17,Failed
TXN100706,2555.9,2025-03-06,Settled
TXN100707,1424.28,2025-02-20,Settled
TXN100708,4901.06,2025-04-29,Settled
TXN100709,2488.95,2025-03-22,Settled
TXN100710,3731.03,2025-03-07,Settled
TXN100711,3517.71,2025-04-13,Settled
TXN100712,2478.27,2025-02-24,Settled
TXN100713,1232.37,2025-06-27,Settled
TXN100714,2578.06,2025-06-25,Settled
TXN100715,3420.81,2025-04-16,Settled
TXN100716,2326.6,2025-03-24,Settled
TXN100717,455.53,2025-02-26,Settled
TXN100718,139.02,2025-04-21,Settled
TXN100719,1672.99,2025-06-18,Settled
TXN100720,793.61,2025-06-12,Settled
TXN100721,4535.64,2025-01-29,Settled
TXN100722,920.37,2025-03-07,Settled
TXN100723,2001.7,2025-04-06,Settled
TXN100724,3574.78,2025-05-23,Settled
TXN100725,4086.34,2025-01-21,Settled
TXN100726,2414.68,2025-05-05,Settled
TXN100727,946.62,2025-03-18,Settled
TXN100728,1390.93,2025-01-22,Settled
TXN100729,2123.89,2025-02-25,Settled
TXN100730,1854.74,2025-01-31,Settled
TXN100731,1775.93,2025-03-18,Settled
TXN100732,702.68,2025-05-30,Settled
TXN100733,4570.89,2025-05-16,Settled
TXN100734,197.3,2025-03-01,Settled
TXN100735,2228.01,2025-06-08,Settled
TXN100737,3315.63,2025-04-01,Failed
TXN100738,1809.28,2025-03-30,Failed
TXN100739,773.18,2025-02-06,Settled
TXN100740,4821.17,2025-01-18,Settled
TXN100741,119.23,2025-02-01,Settled
TXN100742,3422.87,2025-06-14,Failed
TXN100743,4406.68,2025-05-27,Settled
TXN100744,174.54,2025-05-02,Settled
TXN100745,3639.62,2025-05-14,Settled
TXN100746,4994.25,2025-01-05,Settled
TXN100747,3216.23,2025-06-03,Settled
TXN100748,2102.66,2025-01-19,Settled
TXN100749,4378.28,2025-01-07,Settled
TXN100750,2793.19,2025-04-03,Settled
TXN100751,3759.73,2025-01-06,Settled
TXN100752,2959.51,2025-03-10,Settled
TXN100753,239.54,2025-05-01,Settled
TXN100754,1105.07,2025-04-21,Settled
TXN100755,439.88,2025-01-04,Settled
TXN100756,578.1,2025-05-07,Settled
TXN100757,126.26,2025-03-03,Settled
TXN100758,2134.77,2025-06-02,Settled
TXN100759,934.33,2025-04-03,Settled
TXN100760,4285.7,2025-01-21,In Progress
TXN100761,3762.69,2025-01-15,Settled
TXN100762,2887.23,2025-05-18,Settled
TXN100764,1316.55,2025-01-17,Settled
TXN100765,2401.01,2025-03-30,Settled
TXN100766,3224.08,2025-01-01,Settled
TXN100767,3922.03,2025-01-30,Failed
TXN100768,454.33,2025-01-01,Settled
TXN100769,3556.9,2025-05-14,Settled
TXN100770,3726.51,2025-02-12,Settled
TXN100771,2816.91,2025-02-24,Failed
TXN100772,1110.88,2025-06-28,Settled
TXN100773,2718.96,2025-04-10,Settled
TXN100774,2538.39,2025-05-02,Settled
TXN100775,2404.76,2025-02-03,Settled
TXN100776,2330.17,2025-03-04,Settled
TXN100777,598.59,2025-05-13,Settled
TXN100778,955.32,2025-02-02,Settled
TXN100779,531.79,2025-06-19,Settled
TXN100780,1250.27,2025-04-04,Settled
TXN100781,1354.21,2025-03-29,Settled
TXN100782,1263.13,2025-05-15,Settled
TXN100783,1094.1,2025-04-05,Settled
TXN100784,3690.34,2025-01-27,Settled
TXN100785,4101.9,2025-06-02,Settled
TXN100786,1669.19,2025-06-12,Settled
TXN100787,1560.39,2025-02-03,In Progress
TXN100788,4227.96,2025-03-05,Settled
TXN100789,3138.42,2025-05-13,Settled
TXN100790,1502.52,2025-05-22,Settled
TXN100791,3582.38,2025-05-12,Settled
TXN100792,1755.73,2025-04-30,Settled
TXN100793,2953.45,2025-02-11,Settled
TXN100794,4963.54,2025-01-22,Settled
TXN100795,1542.89,2025-03-08,Settled
TXN100796,4656.1,2025-05-29,Settled
TXN100797,1637.23,2025-06-14,Settled
TXN100798,2724.42,2025-05-15,Settled
TXN100799,2326.92,2025-05-15,Settled
TXN100800,3926.64,2025-04-19,Settled
TXN100801,352.41,2025-04-27,Settled
TXN100802,3154.26,2025-04-03,Settled
TXN100803,3815.3,2025-04-19,Settled
TXN100804,2387.12,2025-02-14,Settled
TXN100805,571.2,2025-06-14,Settled
TXN100806,1261.78,2025-03-25,Settled
TXN100807,3414.38,2025-06-08,Settled
TXN100808,4482.42,2025-02-14,Settled
TXN100809,2136.96,2025-01-27,Settled
TXN100810,2824.04,2025-01-29,Settled
TXN100811,1180.51,2025-03-28,Settled
TXN100812,2090.46,2025-04-20,In Progress
TXN100813,1717.11,2025-03-02,Settled
TXN100814,3294.85,2025-02-03,Settled
TXN100815,4924.26,2025-01-18,Settled
TXN100816,4075.85,2025-06-05,Settled
TXN100817,1001.21,2025-01-30,Settled
TXN100818,2909.51,2025-04-03,Settled
TXN100819,378.74,2025-05-30,Settled
TXN100820,1272.23,2025-05-07,Failed
TXN100821,902.48,2025-05-11,Settled
TXN100822,1710.95,2025-06-13,Settled
TXN100823,3410.13,2025-01-25,Settled
TXN100824,2522.0,2025-01-23,Settled
TXN100826,1103.11,2025-03-06,Settled
TXN100827,1852.84,2025-06-14,Settled
TXN100828,1682.77,2025-05-29,Settled
TXN100829,1218.02,2025-02-15,Settled
TXN100830,4966.2,2025-04-06,Settled
TXN100831,1966.77,2025-06-24,Settled
TXN100832,4705.52,2025-06-25,Settled
TXN100833,1982.84,2025-06-14,Settled
TXN100834,1060.25,2025-04-12,Settled
TXN100835,640.07,2025-06-12,Settled
TXN100836,4285.04,2025-01-16,Failed
TXN100837,208.88,2025-03-09,Settled
TXN100838,4823.75,2025-06-07,Settled
TXN100839,2120.05,2025-01-18,Settled
TXN100840,1274.5,2025-05-14,Settled
TXN100841,3106.36,2025-06-23,In Progress
TXN100842,707.92,2025-02-10,Settled
TXN100843,407.12,2025-06-25,Settled
TXN100844,4147.53,2025-05-23,Settled
TXN100845,2152.12,2025-01-07,Settled
TXN100846,2615.36,2025-04-13,Settled
TXN100847,924.65,2025-02-06,Settled
TXN100848,354.05,2025-01-26,Settled
TXN100849,1870.49,2025-03-06,Settled
TXN100850,2555.42,2025-06-03,Settled
TXN100851,3838.88,2025-02-19,Settled
TXN100852,2513.63,2025-04-29,Settled
TXN100853,3923.41,2025-01-30,Settled
TXN100854,621.39,2025-03-28,Settled
TXN100855,366.62,2025-06-11,Settled
TXN100856,836.36,2025-02-15,Settled
TXN100857,3871.46,2025-03-08,Settled
TXN100858,3808.68,2025-01-19,Settled
TXN100859,749.77,2025-01-31,Settled
TXN100860,203.39,2025-04-19,Settled
TXN100861,3442.15,2025-05-21,Settled
TXN100862,4283.64,2025-01-29,Settled
TXN100863,3782.83,2025-05-25,Settled
TXN100864,1053.85,2025-01-31,Settled
TXN100865,2939.65,2025-06-29,Settled
TXN100866,3798.96,2025-06-18,Settled
TXN100867,1316.35,2025-02-26,In Progress
TXN100868,2662.22,2025-05-16,Settled
TXN100869,1606.58,2025-04-04,Settled
TXN100870,1166.6,2025-02-23,Settled
TXN100871,4849.47,2025-01-27,Settled
TXN100872,4567.28,2025-03-04,Settled
TXN100873,2256.06,2025-01-26,Settled
TXN100874,727.05,2025-02-24,Settled
TXN100875,3653.14,2025-02-13,Failed
TXN100876,1315.72,2025-03-15,Settled
TXN100877,884.16,2025-06-22,Settled
TXN100878,1938.57,2025-06-19,Settled
TXN100879,2672.76,2025-04-03,In Progress
TXN100880,532.33,2025-01-26,Settled
TXN100881,2880.15,2025-05-29,Settled
TXN100882,125.97,2025-01-25,Settled
TXN100883,4464.75,2025-03-21,In Progress
TXN100884,4607.67,2025-06-16,Settled
TXN100885,3678.7,2025-06-19,Settled
TXN100886,2359.42,2025-05-30,Settled
TXN100887,1311.74,2025-05-10,Settled
TXN100888,3733.35,2025-05-19,Settled
TXN100889,4662.4,2025-06-18,Settled
TXN100890,834.74,2025-05-12,In Progress
TXN100892,1610.55,2025-06-04,Settled
TXN100893,1815.87,2025-06-23,Settled
TXN100894,2058.5,2025-03-07,Settled
TXN100895,4761.39,2025-06-15,Settled
TXN100896,1330.25,2025-05-13,Settled
TXN100897,2488.75,2025-06-05,Settled
TXN100898,4730.45,2025-01-09,Settled
TXN100899,2406.48,2025-05-05,Settled
TXN100900,4324.82,2025-03-26,In Progress
TXN100901,340.89,2025-03-17,Settled
TXN100902,4767.5,2025-02-22,Settled
TXN100903,978.28,2025-02-20,Settled
TXN100904,4900.68,2025-06-24,Settled
TXN100905,919.11,2025-06-18,Settled
TXN100906,2249.61,2025-05-23,Settled
TXN100907,1577.64,2025-02-16,Settled
TXN100908,2194.5,2025-04-02,Settled
TXN100909,1290.1,2025-03-16,Settled
TXN100910,4828.32,2025-03-25,Settled
TXN100911,1563.34,2025-06-04,Settled
TXN100912,3283.71,2025-02-01,Settled
TXN100913,730.37,2025-02-26,Settled
TXN100914,4130.72,2025-04-23,Settled
TXN100915,2693.74,2025-05-01,Settled
TXN100916,4898.26,2025-02-18,Settled
TXN100917,2145.84,2025-04-30,Settled
TXN100918,1017.47,2025-06-27,Settled
TXN100919,1762.79,2025-01-13,Settled
TXN100920,3697.98,2025-02-17,Settled
TXN100921,3312.58,2025-03-19,Settled
TXN100922,3902.82,2025-01-06,Settled
TXN100923,413.68,2025-03-08,Settled
TXN100924,2922.83,2025-06-19,Settled
TXN100925,4664.23,2025-05-06,Settled
TXN100926,584.11,2025-05-14,Settled
TXN100927,516.96,2025-06-02,Settled
TXN100929,1610.15,2025-04-01,Settled
TXN100930,3309.97,2025-06-26,Settled
TXN100931,2749.65,2025-06-12,Settled
TXN100932,4931.03,2025-05-04,Settled
TXN100933,4450.83,2025-05-15,Settled
TXN100934,3406.46,2025-04-17,Settled
TXN100935,1345.29,2025-05-19,Settled
TXN100936,1346.45,2025-04-15,Settled
TXN100937,4417.11,2025-05-15,Settled
TXN100938,2947.44,2025-01-25,Settled
TXN100939,3956.94,2025-04-26,Settled
TXN100940,2276.83,2025-03-26,In Progress
TXN100941,560.21,2025-01-04,Settled
TXN100942,1696.8,2025-02-20,In Progress
TXN100943,847.69,2025-02-12,Settled
TXN100944,3920.07,2025-02-14,Settled
TXN100945,3517.53,2025-02-12,Settled
TXN100946,487.64,2025-05-16,Settled
TXN100947,3125.86,2025-06-27,Settled
TXN100948,4376.97,2025-04-04,Settled
TXN100949,3501.95,2025-04-10,Settled
TXN100950,2580.0,2025-06-08,Settled
TXN100951,1593.72,2025-02-01,Settled
TXN100952,4441.13,2025-02-06,Settled
TXN100953,2142.88,2025-04-10,Settled
TXN100954,4284.2,2025-05-03,Settled
TXN100955,3925.85,2025-06-15,Settled
TXN100956,4090.32,2025-04-26,Settled
TXN100957,4949.5,2025-04-08,Settled
TXN100958,3756.35,2025-06-04,Settled
TXN100959,218.5,2025-06-28,Failed
TXN100960,1066.9,2025-05-16,Settled
TXN100961,224.22,2025-04-08,Settled
TXN100962,990.07,2025-03-20,Settled
TXN100963,354.13,2025-01-07,Settled
TXN100964,2533.0,2025-06-24,Failed
TXN100965,145.8,2025-02-17,Settled
TXN100966,2389.27,2025-01-08,Settled
TXN100967,4499.26,2025-03-28,Settled
TXN100968,3755.45,2025-04-24,Settled
TXN100969,4722.58,2025-06-08,In Progress
TXN100970,1171.9,2025-02-17,Settled
TXN100971,2678.87,2025-06-03,Failed
TXN100972,1626.97,2025-03-21,Settled
TXN100973,2494.41,2025-02-12,Settled
TXN100974,2807.53,2025-02-19,Failed
TXN100975,229.12,2025-05-29,Settled
TXN100976,1204.62,2025-05-21,Settled
TXN100977,3538.63,2025-02-23,Settled
TXN100978,3875.99,2025-02-20,Settled
TXN100979,2868.78,2025-01-05,Settled
TXN100980,1390.6,2025-04-20,Settled
TXN100981,2055.17,2025-02-21,Settled
TXN100982,525.38,2025-01-01,Settled
TXN100983,4768.24,2025-01-10,Settled
TXN100985,374.73,2025-06-17,Failed
TXN100986,874.13,2025-04-16,Settled
TXN100987,2926.42,2025-05-01,Settled
TXN100988,1200.53,2025-04-16,Settled
TXN100989,4675.28,2025-05-31,Settled
TXN100990,3790.17,2025-06-04,In Progress
TXN100991,1402.79,2025-03-07,Settled
TXN100992,80.2,2025-05-25,Settled
TXN100994,2149.24,2025-03-30,Settled
TXN100995,3229.77,2025-01-29,Settled
TXN100996,1470.53,2025-01-02,Settled
TXN100997,757.22,2025-03-16,Settled
TXN100998,3392.79,2025-03-18,Settled
TXN100999,2279.11,2025-02-26,Settled
TXN101000,1214.09,2025-04-26,Settled
TXN101001,731.26,2025-01-09,Settled
TXN101002,2923.37,2025-05-01,Settled
TXN101003,3641.47,2025-06-11,Settled
TXN101004,1455.24,2025-06-27,Settled
TXN101005,3688.96,2025-06-12,In Progress
TXN101006,956.45,2025-04-05,Settled
TXN101007,1725.16,2025-06-10,Settled
TXN101008,3737.17,2025-06-11,Settled
TXN101009,3317.71,2025-03-28,In Progress
TXN101010,1389.09,2025-04-23,Settled
TXN101011,654.57,2025-01-27,Settled
TXN101012,260.24,2025-02-23,Settled
TXN101013,4197.68,2025-06-15,Settled
TXN101014,421.95,2025-02-24,Settled
TXN101015,618.48,2025-03-29,Settled
TXN101016,1226.67,2025-02-25,Settled
TXN101017,2256.07,2025-06-24,Settled
TXN101018,3959.45,2025-02-26,In Progress
TXN101019,1275.03,2025-06-12,Settled
TXN101020,2740.37,2025-03-01,Settled
TXN101021,497.34,2025-01-06,Settled
TXN101022,2349.33,2025-05-11,Settled
TXN101023,929.31,2025-04-06,Settled
TXN101024,1095.4,2025-02-14,Settled
TXN101025,1865.8,2025-01-07,Settled
TXN101026,3818.67,2025-03-08,Settled
TXN101027,3732.73,2025-05-25,Settled
TXN101028,2104.12,2025-02-07,Settled
TXN101029,637.42,2025-02-16,Failed
TXN101030,1439.42,2025-05-09,Settled
TXN101031,2551.51,2025-01-11,Settled
TXN101032,4353.59,2025-03-03,Settled
TXN101033,4842.86,2025-01-09,Settled
TXN101034,3205.48,2025-05-13,Settled
TXN101035,1785.9,2025-02-09,Settled
TXN101036,3482.59,2025-02-26,Settled
TXN101037,1714.34,2025-02-02,Settled
TXN101038,3146.09,2025-06-15,Settled
TXN101039,1256.64,2025-05-07,Settled
TXN101040,1371.59,2025-04-12,Settled
TXN101041,422.37,2025-01-30,Settled
TXN101043,3109.96,2025-06-10,In Progress
TXN101044,3954.53,2025-05-07,Settled
TXN101045,4061.23,2025-03-26,Settled
TXN101046,4962.6,2025-06-17,Settled
TXN101047,484.39,2025-05-30,Settled
TXN101048,2491.03,2025-01-23,Settled
TXN101049,2630.8,2025-05-30,Settled
TXN101050,4032.44,2025-02-05,Settled
TXN101051,1368.47,2025-05-09,Settled
TXN101052,393.39,2025-03-17,Settled
TXN101053,1603.11,2025-03-08,Settled
TXN101054,4920.44,2025-06-02,In Progress
TXN101055,4502.23,2025-04-03,Failed
TXN101056,2006.47,2025-03-22,Settled
TXN101057,4387.55,2025-06-28,Settled
TXN101058,212.13,2025-01-22,Settled
TXN101059,1605.31,2025-05-16,Settled
TXN101060,3647.72,2025-04-04,Settled
TXN101061,1146.19,2025-06-20,In Progress
TXN101062,1032.04,2025-05-29,Settled
TXN101063,4315.95,2025-05-15,Settled
TXN101064,3098.97,2025-04-15,Failed
TXN101065,4945.66,2025-04-20,Settled
TXN101066,716.61,2025-05-28,Settled
TXN101067,1812.84,2025-03-05,Settled
TXN101068,1590.51,2025-01-13,Settled
TXN101069,4406.65,2025-05-22,Settled
TXN101070,1313.72,2025-01-16,Settled
TXN101071,1799.63,2025-02-16,Settled
TXN101072,757.03,2025-05-24,Settled
TXN101073,3888.23,2025-05-23,Failed
TXN101074,1226.63,2025-01-05,Settled
TXN101075,388.19,2025-05-13,Settled
TXN101076,2203.79,2025-02-14,Settled
TXN101077,1987.72,2025-03-30,Settled
TXN101078,929.17,2025-04-10,Settled
TXN101079,711.31,2025-05-22,Failed
TXN101080,4487.96,2025-04-20,Settled
TXN101081,385.83,2025-03-06,Settled
TXN101082,541.59,2025-06-21,Settled
TXN101084,4766.55,2025-02-05,Settled
TXN101085,472.65,2025-01-18,Settled
TXN101086,4089.88,2025-03-13,Settled
TXN101087,4465.66,2025-06-27,Settled
TXN101088,1920.45,2025-04-03,Settled
TXN101089,1504.78,2025-02-13,Settled
TXN101090,3403.02,2025-03-25,Settled
TXN101091,3528.04,2025-02-13,Settled
TXN101092,3910.89,2025-01-01,Settled
TXN101093,4161.31,2025-03-12,Failed
TXN101094,1378.56,2025-03-19,Settled
TXN101095,3450.46,2025-01-02,Settled
TXN101096,717.78,2025-01-08,Settled
TXN101097,2578.12,2025-05-18,Settled
TXN101098,3083.79,2025-01-09,Settled
TXN101099,850.57,2025-01-07,Settled
TXN101100,428.71,2025-06-26,In Progress
TXN101101,1013.99,2025-06-12,Settled
TXN101102,2131.91,2025-06-13,Settled
TXN101103,4444.81,2025-01-02,In Progress
TXN101104,2682.98,2025-01-23,Settled
TXN101105,3755.04,2025-03-25,Failed
TXN101106,912.02,2025-03-26,Settled
TXN101107,574.59,2025-04-24,Settled
TXN101108,1236.11,2025-01-26,Settled
TXN101109,1603.71,2025-04-06,Settled
TXN101110,2763.1,2025-06-19,Settled
TXN101111,4412.15,2025-04-26,Settled
TXN101112,2159.16,2025-01-23,Settled
TXN101113,2618.05,2025-03-19,Settled
TXN101114,72.84,2025-06-14,Settled
TXN101115,214.89,2025-05-05,Settled
TXN101116,464.66,2025-01-30,Settled
TXN101117,3510.02,2025-03-04,Settled
TXN101118,2456.65,2025-01-31,Settled
TXN101119,1005.16,2025-03-14,Settled
TXN101120,2983.37,2025-06-19,Settled
TXN101121,2745.83,2025-05-02,Settled
TXN101122,489.56,2025-04-28,In Progress
TXN101123,3220.04,2025-03-29,Settled
TXN101124,3847.42,2025-04-10,Settled
TXN101125,1468.44,2025-02-24,Settled
TXN101126,3453.07,2025-02-16,Settled
TXN101127,1038.61,2025-04-06,Settled
TXN101128,3795.81,2025-05-09,Settled
TXN101129,4563.28,2025-02-25,Settled
TXN101130,2237.24,2025-01-11,Settled
TXN101131,1276.8400000000001,2025-04-02,Settled
TXN101132,2025.92,2025-01-25,Settled
TXN101133,1287.88,2025-06-20,Settled
TXN101134,56.13,2025-05-04,Settled
TXN101135,3269.76,2025-06-03,Settled
TXN101136,260.51,2025-06-03,Settled
TXN101137,1091.43,2025-01-08,Settled
TXN101138,3626.13,2025-04-24,Settled
TXN101139,3345.34,2025-06-20,Settled
TXN101140,412.98,2025-06-28,Settled
TXN101141,3317.27,2025-06-20,Settled
TXN101142,4656.35,2025-01-14,Settled
TXN101143,418.79,2025-05-16,Settled
TXN101144,2107.66,2025-02-11,In Progress
TXN101145,3660.7,2025-01-03,Settled
TXN101146,3355.23,2025-02-11,Settled
TXN101147,1171.23,2025-06-12,Settled
TXN101148,857.18,2025-02-21,Settled
TXN101149,3932.02,2025-02-14,Failed
TXN101150,4783.41,2025-04-25,Settled
TXN101151,3849.54,2025-04-09,Settled
TXN101152,4817.86,2025-01-02,Settled
TXN101153,3044.73,2025-03-18,Settled
TXN101154,4649.04,2025-04-14,In Progress
TXN101155,3467.66,2025-06-25,Settled
TXN101156,4548.98,2025-05-17,Failed
TXN101158,4087.05,2025-02-17,Settled
TXN101159,1023.89,2025-06-15,Settled
TXN101160,185.77,2025-02-19,Settled
TXN101161,2612.05,2025-03-10,In Progress
TXN101162,1625.35,2025-01-25,Settled
TXN101163,265.48,2025-06-10,Settled
TXN101164,4902.51,2025-02-15,Settled
TXN101165,3349.01,2025-05-20,Settled
TXN101166,4513.97,2025-01-10,Settled
TXN101167,4995.46,2025-05-26,Settled
TXN101168,1990.24,2025-04-22,Failed
TXN101169,1310.95,2025-05-08,Settled
TXN101170,960.23,2025-05-01,Settled
TXN101171,2600.18,2025-04-04,In Progress
TXN101172,3050.1,2025-02-15,Settled
TXN101173,2388.49,2025-01-19,Settled
TXN101174,1966.9,2025-05-08,Settled
TXN101175,882.95,2025-06-05,Settled
TXN101176,2237.21,2025-06-01,Settled
TXN101177,471.95,2025-03-05,In Progress
TXN101178,4331.99,2025-03-21,Settled
TXN101179,282.17,2025-06-26,Settled
TXN101180,1934.2,2025-03-30,Settled
TXN101181,545.68,2025-02-28,Failed
TXN101182,3886.15,2025-04-14,In Progress
TXN101183,1598.05,2025-03-13,Settled
TXN101184,609.87,2025-01-29,Settled
TXN101185,2680.88,2025-05-11,Settled
TXN101186,4585.57,2025-01-02,Settled
TXN101187,4547.79,2025-03-19,Settled
TXN101188,1285.77,2025-03-01,Settled
TXN101189,3612.32,2025-02-22,Settled
TXN101190,199.91,2025-01-23,Settled
TXN101191,702.67,2025-02-21,Settled
TXN101192,2522.39,2025-04-17,Failed
TXN101193,1182.34,2025-05-28,Settled
TXN101194,4001.4,2025-02-03,Settled
TXN101195,4658.81,2025-06-09,Settled
TXN101196,71.45,2025-01-27,Settled
TXN101197,1202.93,2025-05-18,Settled
TXN101198,2225.79,2025-05-05,Settled
TXN101199,2837.24,2025-06-11,Settled
TXN101200,4583.72,2025-04-28,Settled
TXN101201,4509.48,2025-06-09,Settled
TXN101202,3203.99,2025-05-01,Settled
TXN101203,1324.07,2025-06-19,Settled
TXN101204,3927.27,2025-05-21,In Progress
TXN101205,1053.13,2025-01-28,In Progress
TXN101206,4827.6,2025-04-27,Settled
TXN101207,78.91,2025-06-08,Settled
TXN101208,2870.36,2025-05-16,Settled
TXN101209,487.57,2025-03-29,Settled
TXN101210,2067.62,2025-05-20,Failed
TXN101211,3192.92,2025-03-12,Settled
TXN101212,3463.51,2025-04-24,Settled
TXN101213,3938.57,2025-04-30,In Progress
TXN101214,2986.97,2025-04-09,Settled
TXN101215,1294.03,2025-06-07,Settled
TXN101216,4451.8,2025-04-10,Settled
TXN101217,4064.98,2025-05-23,Settled
TXN101218,842.26,2025-06-25,Settled
TXN101219,4141.23,2025-05-24,Settled
TXN101220,4864.59,2025-01-14,Settled
TXN101221,3204.23,2025-02-02,Settled
TXN101222,1444.94,2025-06-23,Settled
TXN101223,3068.85,2025-05-08,Settled
TXN101224,1745.55,2025-05-02,Settled
TXN101225,3395.94,2025-04-20,Settled
TXN101226,2746.76,2025-03-22,Failed
TXN101227,4650.98,2025-02-02,Settled
TXN101228,3108.65,2025-06-15,Settled
TXN101229,1109.21,2025-03-03,Settled
TXN101230,3639.29,2025-06-05,Settled
TXN101231,1539.35,2025-06-19,Settled
TXN101232,1398.34,2025-05-29,Settled
TXN101233,1989.29,2025-04-06,Settled
TXN101234,109.38,2025-03-20,Settled
TXN101235,4847.25,2025-02-27,Settled
TXN101236,2685.04,2025-01-25,Settled
TXN101237,3878.79,2025-03-28,Settled
TXN101238,1326.37,2025-01-07,Settled
TXN101239,3745.76,2025-06-09,Settled
TXN101240,2857.49,2025-01-24,Settled
TXN101241,2149.51,2025-01-23,Settled
TXN101242,4854.81,2025-06-16,Settled
TXN101243,2494.53,2025-05-13,Settled
