Transaction_ID,Customer_ID,Transaction_Date,Amount,Transaction_Status,Payment_Method
TXN100474,5946,2025-02-12,2434.48,Completed,Card
TXN100475,6486,2025-02-27,1083.16,Completed,UPI
TXN100476,9335,2025-06-03,4941.55,Completed,UPI
TXN100477,5980,2025-02-07,4334.54,Completed,Wallet
TXN100478,8266,2025-04-04,4443.5,Completed,Card
TXN100479,5491,2025-02-05,3443.58,Completed,UPI
TXN100480,8192,2025-01-06,841.49,Completed,NetBanking
TXN100481,6588,2025-05-11,2862.06,Completed,Wallet
TXN100482,8651,2025-03-06,4116.13,Completed,Wallet
TXN100483,4636,2025-05-04,241.75,Completed,NetBanking
TXN100484,2167,2025-04-27,2504.42,Completed,Wallet
TXN100485,2062,2025-01-18,2010.81,Completed,Wallet
TXN100486,3156,2025-05-31,1100.02,Completed,Card
TXN100487,8860,2025-04-06,1922.34,Completed,NetBanking
TXN100488,6161,2025-06-06,4918.31,Completed,UPI
TXN100489,6305,2025-05-31,3630.05,Completed,Wallet
TXN100490,7541,2025-05-08,1532.71,Completed,NetBanking
TXN100491,5729,2025-02-05,3046.51,Completed,Card
TXN100492,8330,2025-03-11,1270.95,Completed,NetBanking
TXN100493,6334,2025-04-05,3073.68,Completed,UPI
TXN100494,9924,2025-05-14,4486.03,Completed,UPI
TXN100495,5330,2025-06-11,2806.54,Completed,Wallet
TXN100496,9010,2025-02-13,3680.03,Processed,NetBanking
TXN100497,7801,2025-02-13,2294.03,Completed,Wallet
TXN100498,5846,2025-01-27,2644.41,Completed,Card
TXN100499,7731,2025-04-10,3490.62,Completed,Card
TXN100500,8241,2025-02-21,4071.4,Completed,Wallet
TXN100501,1953,2025-06-19,3314.28,Processed,NetBanking
TXN100502,3539,2025-01-25,4888.59,Completed,Card
TXN100503,8056,2025-03-15,4108.12,Pending,UPI
TXN100504,2542,2025-02-08,3896.94,Completed,Wallet
TXN100505,6293,2025-06-16,4233.25,Pending,Card
TXN100506,2191,2025-05-20,1441.99,Processed,NetBanking
TXN100507,7313,2025-05-19,2188.63,Processed,UPI
TXN100508,7938,2025-04-23,2844.09,Completed,Wallet
TXN100509,3681,2025-01-03,2338.81,Pending,UPI
TXN100510,2540,2025-04-25,4244.92,Completed,Wallet
TXN100511,7172,2025-01-22,183.99,Completed,Wallet
TXN100512,6541,2025-01-04,1085.42,Completed,NetBanking
TXN100513,2365,2025-05-16,4414.45,Completed,Card
TXN100514,9691,2025-01-14,342.55,Completed,Card
TXN100515,9702,2025-01-14,1173.59,Processed,Wallet
TXN100516,8494,2025-01-16,1788.69,Pending,UPI
TXN100517,5312,2025-06-09,3766.17,Completed,UPI
TXN100518,2324,2025-03-05,2822.89,Completed,NetBanking
TXN100519,4141,2025-01-16,4775.29,Completed,Card
TXN100520,8419,2025-02-21,1177.98,Completed,UPI
TXN100521,4486,2025-01-19,4367.0,Completed,Card
TXN100522,2810,2025-03-10,1450.42,Completed,NetBanking
TXN100523,7588,2025-05-20,1265.22,Processed,Wallet
TXN100524,3923,2025-04-03,2516.96,Completed,UPI
TXN100525,6301,2025-01-05,402.46,Processed,NetBanking
TXN100526,5186,2025-02-11,1952.32,Completed,Card
TXN100527,9905,2025-01-17,1810.6,Completed,Card
TXN100528,6977,2025-04-21,842.5,Completed,Wallet
TXN100529,5268,2025-03-13,4310.93,Completed,Wallet
TXN100530,5748,2025-04-14,1960.15,Completed,UPI
TXN100531,5849,2025-04-04,4910.5,Completed,UPI
TXN100532,4709,2025-01-10,4503.55,Completed,NetBanking
TXN100533,7619,2025-01-16,1014.31,Completed,UPI
TXN100534,9647,2025-05-24,2550.35,Processed,Wallet
TXN100535,4072,2025-02-11,3028.93,Processed,Card
TXN100536,7530,2025-01-03,4103.85,Completed,Wallet
TXN100537,1504,2025-05-31,4433.93,Completed,UPI
TXN100538,2214,2025-05-01,3138.89,Completed,Card
TXN100539,2531,2025-06-05,223.91,Completed,Wallet
TXN100540,8576,2025-06-22,2432.32,Processed,UPI
TXN100541,1823,2025-01-24,4429.78,Completed,Wallet
TXN100542,1928,2025-01-19,3584.74,Completed,Wallet
TXN100543,6029,2025-03-16,4357.2,Completed,Wallet
TXN100544,1133,2025-02-09,3386.69,Completed,Wallet
TXN100545,3105,2025-02-15,267.97,Completed,Wallet
TXN100546,4627,2025-02-09,4841.63,Completed,Wallet
TXN100547,7316,2025-03-03,4594.19,Completed,Wallet
TXN100548,2852,2025-01-18,676.57,Processed,Wallet
TXN100549,5910,2025-05-20,607.82,Processed,NetBanking
TXN100550,5175,2025-05-22,2718.44,Completed,Wallet
TXN100551,6348,2025-03-23,3797.4,Completed,Wallet
TXN100552,7190,2025-04-18,1941.76,Completed,NetBanking
TXN100553,2256,2025-01-12,725.09,Processed,Card
TXN100554,4376,2025-04-14,2577.25,Completed,NetBanking
TXN100555,6645,2025-06-04,1720.95,Completed,UPI
TXN100556,4486,2025-05-14,1791.27,Processed,Card
TXN100557,4584,2025-03-29,3242.68,Completed,UPI
TXN100558,9053,2025-04-25,4433.76,Completed,Card
TXN100559,4330,2025-02-02,2815.03,Completed,Wallet
TXN100560,3703,2025-04-28,3453.63,Completed,Card
TXN100561,9662,2025-03-21,3316.74,Completed,Wallet
TXN100562,9120,2025-06-27,2778.17,Completed,Card
TXN100563,8114,2025-01-12,1588.25,Completed,Wallet
TXN100564,2353,2025-04-05,1920.08,Completed,NetBanking
TXN100565,6063,2025-02-22,1612.73,Processed,NetBanking
TXN100566,9549,2025-01-13,4591.62,Completed,NetBanking
TXN100567,8575,2025-05-02,4141.76,Completed,Card
TXN100568,1667,2025-04-12,2917.77,Completed,Wallet
TXN100569,5468,2025-05-11,4565.61,Completed,Wallet
TXN100570,7819,2025-02-27,4437.72,Completed,Wallet
TXN100571,4719,2025-01-04,4642.09,Completed,NetBanking
TXN100572,3745,2025-06-22,1147.78,Pending,NetBanking
TXN100573,8483,2025-03-07,3601.64,Completed,Card
TXN100574,1539,2025-04-25,3065.66,Completed,NetBanking
TXN100575,5964,2025-02-05,3682.46,Completed,Card
TXN100576,5835,2025-01-23,1353.73,Completed,NetBanking
TXN100577,4775,2025-01-19,3489.3,Completed,Card
TXN100578,7042,2025-02-09,2078.65,Processed,Card
TXN100579,8102,2025-03-13,4178.75,Completed,Card
TXN100580,8312,2025-05-24,3987.06,Completed,NetBanking
TXN100581,6320,2025-02-27,1096.22,Completed,Card
TXN100582,7132,2025-04-17,960.08,Pending,Card
TXN100583,8891,2025-01-18,3602.77,Pending,UPI
TXN100584,3779,2025-02-05,2774.85,Completed,UPI
TXN100585,1924,2025-06-01,2808.17,Completed,Card
TXN100586,2581,2025-05-09,3774.95,Pending,Card
TXN100587,8714,2025-01-01,4282.11,Completed,NetBanking
TXN100588,4324,2025-03-05,1232.87,Completed,Wallet
TXN100589,6713,2025-03-03,2799.92,Completed,NetBanking
TXN100590,8026,2025-04-20,4153.33,Completed,Card
TXN100591,1255,2025-06-13,4370.33,Completed,NetBanking
TXN100592,5804,2025-03-16,1472.68,Processed,NetBanking
TXN100593,2838,2025-05-26,565.56,Processed,Card
TXN100594,1009,2025-01-16,1202.48,Pending,NetBanking
TXN100595,3871,2025-01-17,4730.22,Completed,Wallet
TXN100596,9989,2025-01-24,2339.27,Completed,UPI
TXN100597,8409,2025-04-08,2121.94,Completed,Wallet
TXN100598,8418,2025-05-10,114.77,Completed,NetBanking
TXN100599,6124,2025-05-18,302.52,Completed,NetBanking
TXN100600,2015,2025-06-28,3360.04,Pending,Wallet
TXN100601,3193,2025-01-14,2969.64,Completed,Card
TXN100602,9415,2025-04-22,2898.87,Completed,NetBanking
TXN100603,8449,2025-03-07,596.1,Processed,Wallet
TXN100604,5158,2025-03-23,1792.7,Processed,UPI
TXN100605,4925,2025-04-03,4071.17,Completed,Card
TXN100606,7970,2025-03-13,915.81,Completed,UPI
TXN100607,7938,2025-04-11,4419.3,Processed,NetBanking
TXN100608,5784,2025-02-18,651.32,Completed,Wallet
TXN100609,5000,2025-03-31,887.29,Completed,Card
TXN100610,2633,2025-02-06,2414.86,Pending,Card
TXN100611,8266,2025-06-26,4729.23,Completed,Card
TXN100612,9702,2025-06-10,1681.26,Completed,UPI
TXN100613,1384,2025-05-30,3308.18,Completed,Card
TXN100614,1404,2025-03-11,2963.92,Completed,Wallet
TXN100615,9175,2025-02-02,790.63,Processed,NetBanking
TXN100616,3000,2025-01-28,1278.43,Pending,Wallet
TXN100617,6989,2025-03-29,4654.26,Completed,Card
TXN100618,2460,2025-01-04,964.91,Completed,Card
TXN100619,8190,2025-03-07,3490.3,Processed,Wallet
TXN100620,8140,2025-03-18,4825.24,Completed,NetBanking
TXN100621,4636,2025-04-20,641.55,Completed,Wallet
TXN100622,5809,2025-02-18,2025.95,Completed,Card
TXN100623,5178,2025-05-08,1158.46,Completed,Card
TXN100624,8245,2025-05-19,1146.73,Completed,UPI
TXN100625,7600,2025-02-04,638.98,Completed,NetBanking
TXN100626,6997,2025-06-16,3265.28,Completed,NetBanking
TXN100627,3048,2025-05-18,3744.4,Completed,Card
TXN100628,5780,2025-03-15,3400.13,Completed,UPI
TXN100629,1716,2025-03-10,4627.05,Processed,UPI
TXN100630,8939,2025-05-31,771.11,Completed,UPI
TXN100631,6565,2025-02-03,1633.23,Completed,UPI
TXN100632,5544,2025-05-04,1755.64,Completed,Wallet
TXN100633,5976,2025-04-21,1198.81,Completed,UPI
TXN100634,4419,2025-02-01,753.91,Pending,NetBanking
TXN100635,8239,2025-01-16,2459.18,Completed,Wallet
TXN100636,1249,2025-03-09,4180.48,Completed,Card
TXN100637,9865,2025-02-23,4774.97,Completed,NetBanking
TXN100638,1770,2025-05-04,690.24,Completed,Wallet
TXN100639,5363,2025-06-05,4124.63,Completed,NetBanking
TXN100640,2077,2025-04-22,4131.68,Completed,Wallet
TXN100641,9427,2025-03-01,1975.44,Completed,NetBanking
TXN100642,9580,2025-03-19,594.65,Completed,UPI
TXN100643,8901,2025-03-17,4950.54,Processed,UPI
TXN100644,5858,2025-03-01,3295.19,Completed,NetBanking
TXN100645,7544,2025-03-26,4911.87,Completed,NetBanking
TXN100646,5719,2025-04-22,2444.09,Processed,Card
TXN100647,3814,2025-03-21,2006.21,Completed,UPI
TXN100648,4374,2025-04-28,1273.57,Completed,Card
TXN100649,2252,2025-06-21,4918.68,Completed,Card
TXN100650,7996,2025-01-02,1303.62,Completed,UPI
TXN100651,5673,2025-01-23,167.63,Completed,Card
TXN100652,5530,2025-02-15,2586.72,Pending,UPI
TXN100653,7881,2025-03-14,1916.4,Completed,Card
TXN100654,7949,2025-02-23,1343.84,Completed,Wallet
TXN100655,7241,2025-03-12,3191.31,Completed,Card
TXN100656,9017,2025-05-05,1853.13,Completed,Wallet
TXN100657,7941,2025-03-22,2041.14,Processed,UPI
TXN100658,8002,2025-01-09,164.08,Completed,NetBanking
TXN100659,2331,2025-03-11,2965.9,Completed,Wallet
TXN100660,5261,2025-06-21,654.25,Completed,NetBanking
TXN100661,8648,2025-03-25,1108.33,Completed,NetBanking
TXN100662,6115,2025-03-15,3599.73,Processed,NetBanking
TXN100663,5637,2025-03-14,1600.55,Completed,UPI
TXN100664,5854,2025-01-12,857.89,Completed,Wallet
TXN100665,4177,2025-02-01,2908.25,Pending,Card
TXN100666,8730,2025-06-11,1113.78,Completed,UPI
TXN100667,3180,2025-03-24,1391.34,Pending,UPI
TXN100668,5892,2025-02-02,3125.63,Completed,UPI
TXN100669,8043,2025-03-05,3712.32,Completed,Card
TXN100670,1137,2025-02-17,3711.32,Processed,Wallet
TXN100671,7327,2025-01-16,2437.1,Processed,NetBanking
TXN100672,4472,2025-06-27,2298.77,Completed,UPI
TXN100673,6449,2025-04-24,3948.84,Completed,Wallet
TXN100674,3832,2025-05-31,1005.52,Completed,Wallet
TXN100675,4579,2025-01-26,803.4,Completed,UPI
TXN100676,6971,2025-02-23,3340.24,Completed,Card
TXN100677,5164,2025-06-21,2077.06,Completed,Card
TXN100678,8941,2025-02-06,3564.49,Pending,UPI
TXN100679,6569,2025-01-09,1320.17,Completed,Wallet
TXN100680,5300,2025-01-13,1658.12,Processed,Card
TXN100681,7269,2025-03-01,4488.55,Completed,UPI
TXN100682,4818,2025-04-16,2137.2,Completed,UPI
TXN100683,2906,2025-05-06,2975.22,Completed,UPI
TXN100684,7254,2025-03-21,578.08,Completed,Card
TXN100685,1760,2025-05-08,935.2,Processed,NetBanking
TXN100686,8830,2025-05-10,227.64,Pending,UPI
TXN100687,8350,2025-03-01,2150.64,Pending,Wallet
TXN100688,7238,2025-04-25,4945.15,Pending,UPI
TXN100689,7090,2025-02-12,4375.67,Completed,UPI
TXN100690,7031,2025-05-27,3182.9,Completed,UPI
TXN100691,8687,2025-05-04,4312.43,Completed,Wallet
TXN100692,9472,2025-05-19,2991.14,Completed,UPI
TXN100693,2887,2025-02-16,1875.41,Completed,Wallet
TXN100694,4266,2025-03-04,909.05,Pending,NetBanking
TXN100695,1666,2025-05-15,3282.59,Completed,UPI
TXN100696,5188,2025-04-04,1005.6,Completed,Card
TXN100697,1671,2025-05-03,2116.27,Pending,NetBanking
TXN100698,7777,2025-01-31,4137.72,Completed,Wallet
TXN100699,8570,2025-02-24,689.69,Completed,Wallet
TXN100700,8956,2025-06-02,688.66,Processed,Wallet
TXN100701,6124,2025-01-30,1160.79,Completed,UPI
TXN100702,6585,2025-02-05,2781.99,Completed,NetBanking
TXN100703,5777,2025-02-19,1296.03,Processed,Wallet
TXN100704,4900,2025-05-22,2540.83,Completed,UPI
TXN100705,7677,2025-01-29,1544.81,Processed,Wallet
TXN100706,7981,2025-06-04,2555.9,Completed,NetBanking
TXN100707,7376,2025-04-27,1424.28,Completed,UPI
TXN100708,1523,2025-06-27,4901.06,Completed,Card
TXN100709,3393,2025-02-05,2488.95,Processed,UPI
TXN100710,3593,2025-06-11,3731.03,Pending,NetBanking
TXN100711,8240,2025-01-21,3517.71,Pending,Card
TXN100712,7937,2025-02-07,2478.27,Completed,Wallet
TXN100713,7190,2025-03-16,1232.37,Completed,NetBanking
TXN100714,6240,2025-06-27,2578.06,Completed,Wallet
TXN100715,7493,2025-05-06,3420.81,Completed,NetBanking
TXN100716,3878,2025-02-06,2326.6,Processed,Wallet
TXN100717,5143,2025-04-30,455.53,Completed,UPI
TXN100718,4644,2025-05-27,139.02,Completed,Card
TXN100719,5432,2025-04-28,1672.99,Completed,UPI
TXN100720,2276,2025-01-01,793.61,Completed,NetBanking
TXN100721,6811,2025-06-17,4535.64,Completed,Card
TXN100722,1302,2025-02-24,920.37,Completed,UPI
TXN100723,1638,2025-06-03,2001.7,Completed,NetBanking
TXN100724,1055,2025-06-20,3574.78,Processed,Card
TXN100725,9717,2025-02-28,4086.34,Completed,UPI
TXN100726,9150,2025-02-20,2414.68,Processed,Wallet
TXN100727,3125,2025-04-17,946.62,Completed,Card
TXN100728,1364,2025-05-23,1390.93,Completed,Wallet
TXN100729,7809,2025-01-08,2123.89,Completed,Card
TXN100730,5621,2025-04-04,1854.74,Processed,UPI
TXN100731,6126,2025-05-22,1775.93,Pending,NetBanking
TXN100732,6122,2025-04-07,702.68,Completed,UPI
TXN100733,2646,2025-01-07,4570.89,Completed,UPI
TXN100734,1918,2025-01-18,197.3,Completed,Card
TXN100735,3797,2025-01-12,2228.01,Completed,Wallet
TXN100736,7506,2025-01-02,4902.59,Processed,UPI
TXN100737,6870,2025-06-27,3315.63,Completed,Wallet
TXN100738,2531,2025-04-03,1809.28,Completed,Card
TXN100739,9172,2025-05-29,773.18,Completed,NetBanking
TXN100740,4345,2025-01-07,4821.17,Processed,Card
TXN100741,8673,2025-01-12,119.23,Completed,Wallet
TXN100742,7949,2025-03-25,3422.87,Completed,Wallet
TXN100743,7882,2025-02-26,4406.68,Completed,Wallet
TXN100744,2906,2025-03-19,174.54,Completed,UPI
TXN100745,4086,2025-03-15,3639.62,Completed,Wallet
TXN100746,9152,2025-01-23,4994.25,Completed,Wallet
TXN100747,6750,2025-01-30,3216.23,Completed,UPI
TXN100748,9905,2025-04-21,2102.66,Processed,Wallet
TXN100749,2062,2025-02-27,4378.28,Completed,UPI
TXN100750,2976,2025-04-05,2793.19,Completed,NetBanking
TXN100751,2296,2025-02-21,3759.73,Processed,UPI
TXN100752,7229,2025-02-25,2959.51,Completed,UPI
TXN100753,8641,2025-01-10,239.54,Completed,Wallet
TXN100754,1125,2025-05-27,1105.07,Completed,Card
TXN100755,5632,2025-05-27,439.88,Processed,UPI
TXN100756,7288,2025-04-18,578.1,Completed,Card
TXN100757,4596,2025-03-28,126.26,Pending,NetBanking
TXN100758,7168,2025-06-21,2134.77,Completed,UPI
TXN100759,8561,2025-03-25,934.33,Completed,Wallet
TXN100760,9258,2025-01-04,4285.7,Processed,NetBanking
TXN100761,1232,2025-04-07,3762.69,Completed,UPI
TXN100762,7371,2025-04-22,2887.23,Completed,UPI
TXN100763,5206,2025-05-21,2470.66,Completed,Wallet
TXN100764,8943,2025-03-08,1316.55,Completed,Wallet
TXN100765,7891,2025-05-20,2401.01,Completed,Wallet
TXN100766,7738,2025-04-03,3224.08,Completed,UPI
TXN100767,3472,2025-04-05,3922.03,Completed,Card
TXN100768,3739,2025-02-10,454.33,Completed,Wallet
TXN100769,6401,2025-06-13,3556.9,Completed,Card
TXN100770,2761,2025-01-02,3726.51,Processed,Wallet
TXN100771,1876,2025-01-22,2816.91,Completed,Card
TXN100772,4812,2025-05-30,1110.88,Completed,UPI
TXN100773,2460,2025-02-10,2718.96,Completed,UPI
TXN100774,2733,2025-04-05,2538.39,Completed,UPI
TXN100775,2605,2025-04-26,2404.76,Completed,Card
TXN100776,6622,2025-04-30,2330.17,Completed,Card
TXN100777,7767,2025-01-14,598.59,Completed,NetBanking
TXN100778,7986,2025-04-03,955.32,Completed,Wallet
TXN100779,4517,2025-02-04,531.79,Processed,Card
TXN100780,4735,2025-06-27,1250.27,Completed,Wallet
TXN100781,9434,2025-01-09,1354.21,Completed,NetBanking
TXN100782,3590,2025-04-28,1263.13,Completed,NetBanking
TXN100783,2063,2025-04-06,1094.1,Completed,Card
TXN100784,5324,2025-02-28,3690.34,Completed,UPI
TXN100785,6342,2025-02-25,4101.9,Completed,Card
TXN100786,1005,2025-01-10,1669.19,Completed,NetBanking
TXN100787,8489,2025-01-25,1560.39,Completed,UPI
TXN100788,9659,2025-06-22,4227.96,Completed,Card
TXN100789,9195,2025-01-11,3138.42,Completed,UPI
TXN100790,6966,2025-04-11,1502.52,Completed,NetBanking
TXN100791,9837,2025-01-09,3582.38,Completed,Card
TXN100792,1117,2025-05-15,1755.73,Completed,UPI
TXN100793,3551,2025-03-12,2953.45,Completed,NetBanking
TXN100794,6560,2025-06-11,4963.54,Completed,Card
TXN100795,5289,2025-03-24,1542.89,Pending,Card
TXN100796,1846,2025-01-20,4656.1,Completed,UPI
TXN100797,7316,2025-04-24,1637.23,Pending,UPI
TXN100798,7469,2025-03-30,2724.42,Completed,UPI
TXN100799,9915,2025-01-05,2326.92,Completed,Card
TXN100800,1224,2025-04-22,3926.64,Completed,UPI
TXN100801,5208,2025-02-24,352.41,Completed,UPI
TXN100802,7283,2025-03-30,3154.26,Completed,Wallet
TXN100803,3048,2025-01-15,3815.3,Completed,UPI
TXN100804,7233,2025-06-25,2387.12,Completed,Card
TXN100805,2828,2025-01-04,571.2,Completed,Card
TXN100806,2917,2025-03-19,1261.78,Pending,Wallet
TXN100807,5234,2025-04-30,3414.38,Completed,NetBanking
TXN100808,7988,2025-04-23,4482.42,Completed,Card
TXN100809,3026,2025-01-21,2136.96,Pending,Wallet
TXN100810,4744,2025-05-17,2824.04,Completed,Card
TXN100811,1009,2025-03-07,1180.51,Completed,UPI
TXN100812,1260,2025-04-17,2090.46,Completed,UPI
TXN100813,7038,2025-06-12,1717.11,Completed,Card
TXN100814,3219,2025-04-22,3294.85,Completed,Wallet
TXN100815,8041,2025-04-27,4924.26,Completed,Card
TXN100816,3060,2025-06-28,4075.85,Completed,UPI
TXN100817,6287,2025-05-08,1001.21,Completed,UPI
TXN100818,2619,2025-04-12,2909.51,Completed,Wallet
TXN100819,9512,2025-03-19,378.74,Completed,Wallet
TXN100820,2342,2025-02-06,1272.23,Completed,UPI
TXN100821,3832,2025-01-06,902.48,Completed,NetBanking
TXN100822,3824,2025-03-23,1710.95,Completed,UPI
TXN100823,2994,2025-03-27,3410.13,Completed,NetBanking
TXN100824,4490,2025-03-23,2522.0,Pending,Wallet
TXN100825,8984,2025-02-20,4667.9,Completed,Card
TXN100826,2604,2025-03-07,1103.11,Completed,UPI
TXN100827,1235,2025-04-06,1852.84,Completed,NetBanking
TXN100828,2908,2025-05-25,1682.77,Completed,UPI
TXN100829,9567,2025-03-06,1218.02,Completed,UPI
TXN100830,4530,2025-01-09,4966.2,Processed,Card
TXN100831,6256,2025-05-21,1966.77,Completed,NetBanking
TXN100832,3635,2025-04-11,4705.52,Completed,Wallet
TXN100833,9162,2025-06-07,1982.84,Completed,NetBanking
TXN100834,3560,2025-01-31,1060.25,Completed,UPI
TXN100835,6415,2025-05-31,640.07,Completed,Card
TXN100836,4391,2025-03-04,4285.04,Completed,Wallet
TXN100837,6951,2025-06-05,208.88,Pending,Card
TXN100838,6468,2025-02-28,4823.75,Completed,Card
TXN100839,9007,2025-01-10,2120.05,Pending,UPI
TXN100840,7413,2025-03-30,1274.5,Completed,Wallet
TXN100841,7941,2025-05-04,3106.36,Completed,Card
TXN100842,5820,2025-04-10,707.92,Completed,Wallet
TXN100843,3898,2025-03-31,407.12,Completed,Wallet
TXN100844,8546,2025-01-26,4147.53,Pending,Wallet
TXN100845,1077,2025-03-18,2152.12,Processed,Card
TXN100846,8577,2025-01-17,2615.36,Completed,Card
TXN100847,5227,2025-06-17,924.65,Completed,NetBanking
TXN100848,1600,2025-03-09,354.05,Processed,Wallet
TXN100849,2065,2025-01-23,1870.49,Completed,Card
TXN100850,3136,2025-06-12,2555.42,Completed,Card
TXN100851,7943,2025-01-09,3838.88,Processed,UPI
TXN100852,8804,2025-02-14,2530.21,Completed,NetBanking
TXN100853,7565,2025-06-14,3923.41,Completed,Wallet
TXN100854,6984,2025-05-27,621.39,Completed,Card
TXN100855,6142,2025-03-16,366.62,Completed,Card
TXN100856,5670,2025-01-27,836.36,Completed,NetBanking
TXN100857,3190,2025-05-21,3871.46,Completed,NetBanking
TXN100858,3712,2025-05-20,3808.68,Completed,Wallet
TXN100859,3192,2025-01-09,749.77,Processed,Card
TXN100860,2248,2025-04-02,203.39,Completed,NetBanking
TXN100861,5033,2025-03-18,3442.15,Pending,Card
TXN100862,2997,2025-03-25,4283.64,Completed,NetBanking
TXN100863,4687,2025-03-18,3782.83,Completed,Card
TXN100864,5018,2025-06-04,1053.85,Completed,NetBanking
TXN100865,2970,2025-01-29,2939.65,Completed,Card
TXN100866,9389,2025-05-30,3798.96,Completed,NetBanking
TXN100867,6765,2025-03-14,1316.35,Completed,NetBanking
TXN100868,2202,2025-03-29,2662.22,Completed,Wallet
TXN100869,9135,2025-04-16,1606.58,Completed,Card
TXN100870,6567,2025-05-27,1166.6,Completed,UPI
TXN100871,8667,2025-02-07,4849.47,Processed,NetBanking
TXN100872,6742,2025-04-05,4567.28,Completed,Card
TXN100873,6788,2025-02-08,2256.06,Pending,UPI
TXN100874,6408,2025-05-23,727.05,Completed,Wallet
TXN100875,9669,2025-02-23,3653.14,Completed,Wallet
TXN100876,1922,2025-06-09,1315.72,Processed,UPI
TXN100877,1419,2025-04-20,884.16,Completed,Wallet
TXN100878,3204,2025-04-22,1938.57,Completed,Wallet
TXN100879,2120,2025-06-23,2672.76,Completed,Card
TXN100880,1950,2025-02-21,532.33,Completed,NetBanking
TXN100881,3336,2025-06-11,2880.15,Completed,Card
TXN100882,6373,2025-02-04,125.97,Completed,NetBanking
TXN100883,3243,2025-02-06,4464.75,Completed,UPI
TXN100884,3645,2025-03-19,4607.67,Completed,NetBanking
TXN100885,5612,2025-03-02,3678.7,Completed,Card
TXN100886,2865,2025-04-21,2359.42,Processed,Card
TXN100887,7028,2025-04-24,1311.74,Completed,Wallet
TXN100888,8326,2025-06-26,3733.35,Completed,UPI
TXN100889,7371,2025-01-09,4662.4,Completed,Card
TXN100890,7359,2025-01-19,834.74,Processed,NetBanking
TXN100891,8863,2025-05-01,2355.82,Processed,Card
TXN100892,4228,2025-04-15,1610.55,Completed,Card
TXN100893,4719,2025-06-05,1815.87,Completed,Card
TXN100894,3371,2025-03-21,2058.5,Pending,Wallet
TXN100895,3891,2025-01-26,4761.39,Completed,Wallet
